Record ID,Description,Status,Status Date,Parcel ID,Longitude,Latitude,ObjectId,Address ID,Street Number,Street Direction,Street Name,x,y
BLD2017-05500,"ERECTION OF A 40' L X 24'W X 28' H PRE-ENGINEERED METAL RECREATION AND STORAGE BUILDING, FOUR PAVILION CONTAINERS, SITE IMPROVEMENTS, AND MOBILE FOOD TRUCKS IN A PUBLIC GREENWAY AS PER PLANS.",CofO Issued,6/13/2019 4:00:00 AM,,-83.038134,42.349266,93,,1855,,ALFRED,-9243762.79330362,5213442.23121921
BLD2017-05580,"ERECTION OF ONE 63"" X 38' W X 37'H, 3 UNIT TOWNHOUSE BUILDING WITH ATTACHED REAR GARAGES AS PER PLANS. AKA UNITS 19, 20, 21.   ROW A",CofO Issued,1/26/2023 5:00:00 AM,01000789.010,-83.054216,42.346355,94,228476,3148,,JOHN R,-9245553.03335455,5213003.77292672
BLD2017-05581,"REFER TO BLD2017-05580 FOR PLANS/AKA UNITS 22, 23, 24. ERECTION OF ONE 63' L X 38"" W X 37' H, 3 UNIT TOWNHOUSE BUILDING WITH ATTACHED REAR GARAGES AS PER PLANS. SEE PRV2017-02006 FOR MASTER SET OF PLANS.",CofO Issued,2/1/2023 5:00:00 AM,01000789.010,-83.054216,42.346355,95,228476,3148,,JOHN R,-9245553.03335455,5213003.77292672
BLD2017-05582,"UNITS 25, 26, 27. ERECTION OF ONE 75' L X 33' W X 37' H, 3 UNIT TOWNHOUSE BUILDING WITH ATTACHED REAR GARAGES AS PER PLANS. NO C OF O UNTIL LOTS ARE COMBINED.",CofO Issued,10/25/2022 4:00:00 AM,01000789.010,-83.054216,42.346355,96,228476,3148,,JOHN R,-9245553.03335455,5213003.77292672
BLD2017-05700,"AKA 2100 CDILLAC-REVISION TO BLD2015-05014 TO REFLECT CONSTRUCTION OF BATHROOMS IN 2ND FLOOR LOFT UNIT AS PER PLANS. CHANGE OF USE ONLY ON SECOND FLOOR TO ESTABLISH A RESIDENTIAL LOFT IN AN EXISTING THREE-STORY, 25,740 SQ. FT. BUILDING AS PER PLAN. OBTAIN SEPARATE TRADE PERMITS AS REQUIRED.",CofO Issued,11/9/2023 5:00:00 AM,19000285.001,-82.984042,42.364899,97,333842,10103,,KERCHEVAL,-9237741.29940763,5215797.23973668
BLD2017-05907,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED/SPORTS SOCIAL,CofO Issued,4/2/2019 4:00:00 AM,02000572-638,-83.054996,42.341031,98,255963,2645,,WOODWARD,-9245639.86255737,5212201.91821537
BLD2017-06102,"REFER TO BLD2017-05588 FOR PLANS.
A.K.A 2125 EIGTH. CHANGE OF OCCUPANCY FROM TAXI DISPATCH TO LOFTS (52 UNITS) AND 1ST FLOOR RETAIL (WHITE-BOX)PER BSEED GRANT# 201-16 AND BZA#39-16 - 42-16 AS PER PLANS.",CofO Issued,6/27/2019 4:00:00 AM,06005855-0,-83.066927,42.332631,99,348628,2130,,TRUMBULL,-9246968.01540203,5210936.9211149
BLD2017-06106,"REFER TO BLD2017-04812 FOR PLANS.
AKA 2112 EIGHTH. ERECTION OF A 86'-8""L X 30'W X 38'H THREE STORY 4 UNIT TOWNHOUSE BUILDING PER BSEED GRANT #202-16 AND BZA GRANT #40-16 PER PLANS.",CofO Issued,10/21/2019 4:00:00 AM,-605,-83.065924,42.332572,100,256771,2110,,EIGHTH,-9246856.36195276,5210928.03661375
BLD2017-06114,"BLD ""C"" AKA 2050 EIGHTH ERECT A 5 STY 40 UNIT MULTI-FAMILY DWELLING W/1 STY FL WHITE BOX RETAIL PER BZA # 39-16 THRU 42-16 RECORDED WITH W/WCRD AS PER PLANS.
REFER TO BLD2017-04830 FOR PLANS 
SEE REVISED PERMIT BLD2018-06805 FOR ACTIVITY AFTER 11/20/18",CofO Issued,9/30/2019 4:00:00 AM,-604,-83.065568,42.332142,101,256731,1355,W,ELIZABETH,-9246816.73221404,5210863.28541646
BLD2017-06115,"ERECTION OF A NEW 160' L X 95' W X 52' H MIXED-USE RESIDENTIAL (45 UNITS) BLDG WITH 1ST FLOOR WHITE-BOX RETAIL PER BZA GRANT #39-16 THRU 42-16 AS PER PLANS.
REFER TO PERMIT#BLD2017-04831 FOR PLANS.",CofO Issued,10/10/2019 4:00:00 AM,,-83.066133,42.332318,102,,1406,W,ELIZABETH,-9246879.62772634,5210889.78817858
BLD2017-06226,"AKA 16811, 16821, 16837, 16843 BELTON. ERECTION OF ONE 4 UNIT ONE STORY WOOD FRAMED TOWNHOUSE AS PER PLANS. SEE BLD2017-00831 FOR MASTER SET OF PLANS.",CofO Issued,6/11/2019 4:00:00 AM,,,,103,,8401,,WOODMONT 6
BLD2017-06230,CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/25/2019 5:00:00 AM,,,,104,,8401,,WOODMONT 6
BLD2017-06233,,CofO Issued,2/25/2019 5:00:00 AM,,,,105,,8401,,WOODMONT 6
BLD2017-06234,"AKA 8072, 8080, 8090 MEMORIAL. ERECTION OF ONE 3 UNIT ONE STORY WOOD FRAMED TOWNHOUSE AS PER PLANS. SEE BLD2017-00831 FOR MASTER SET OF PLANS.",CofO Issued,6/11/2019 4:00:00 AM,,,,106,,8401,,WOODMONT 6
BLD2017-06235,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/25/2019 5:00:00 AM,,,,107,,8401,,WOODMONT 6
BLD2017-06236,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/25/2019 5:00:00 AM,,,,108,,8401,,WOODMONT 6
BLD2017-06238,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/25/2019 5:00:00 AM,,,,109,,8401,,WOODMONT 6
BLD2017-06240,"AKA 8032, 8040, 8046, 8056 MEMORIAL. ERECTION OF ONE 4 UNIT ONE STORY WOOD FRAMED TOWNHOUSE AS PER PLANS. SEE BLD2017-00831 FOR MASTER SET OF PLANS.",CofO Issued,6/11/2019 4:00:00 AM,,,,110,,8401,,WOODMONT 6
BLD2017-06243,"AKA 8035, 8039, 8045, 8055 ABINGTON. ERECTION OF ONE 4 UNIT ONE STORY WOOD FRAMED TOWNHOUSE AS PER PLANS. SEE BLD2017-00831 FOR MASTER SET OF PLANS.",CofO Issued,6/11/2019 4:00:00 AM,,,,111,,8401,,WOODMONT 6
BLD2017-06245,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/25/2019 5:00:00 AM,,,,112,,8401,,WOODMONT 6
BLD2017-06246,"SEE BLD2017-00831
AKA 8265, 8275, 8281, 8289 Abington. Erection of one 4 Unit Two Story Wood Framed Townhouse as per plans. See PRV2017-00245 for Master set of plans.",CofO Issued,2/25/2019 5:00:00 AM,,,,113,,8401,,WOODMONT 6
BLD2017-06249,"AKA 16808, 16816, 16824, 16830, 16838 TIREMAN. ERECTION OF ONE 5 UNIT ONE STORY WOOD FRAMED TOWNHOUSE AS PER PLANS. SEE PRV2017-00245 FOR MASTER SET OF PLANS.",CofO Issued,6/11/2019 4:00:00 AM,,,,114,,8401,,WOODMONT 6
BLD2017-06253,90 DAY TCO ISSUED/10-25-2018/LANDSCAPING,CofO Issued,2/25/2019 5:00:00 AM,,,,115,,8401,,WOODMONT 14
BLD2017-06254,"SEE BLD2017-00831
AKA 8227, 8237, 8243, 8251 Abington. Erection of one 4 Unit Two Story Wood Framed Townhouse as per plans. See PRV2017-00245 for Master set of plans.///60 DAY TCO ISSUED 10/11/2018",CofO Issued,2/23/2019 5:00:00 AM,,,,116,,8401,,WOODMONT 6
BLD2017-06256,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/23/2019 5:00:00 AM,,,,117,,8401,,WOODMONT 6
BLD2017-06257,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,2/25/2019 5:00:00 AM,,,,118,,8401,,WOODMONT 6
BLD2017-06267,,CofO Issued,3/15/2019 4:00:00 AM,22095488.004,-83.236045,42.383342,119,351086,12934,,EVERGREEN,-9265794.14504601,5218576.30986563
BLD2017-06561,PERMENANT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,4/2/2019 4:00:00 AM,02000572-638,-83.054996,42.341031,120,255963,2645,,WOODWARD,-9245639.86255737,5212201.91821537
BLD2017-06788,PERMANENT CERTIFICATE OF OCCUPANCY ISSUED,CofO Issued,6/3/2019 4:00:00 AM,02000388.,-83.051283,42.337079,121,29636,10,W,ADAMS,-9245226.53328806,5211606.74615062
BLD2017-06951,Phase II. Construction of the Superstructure of a Parking Structure in conjunction with BLD2017-06948 as per plans.,CofO Issued,6/17/2024 4:00:00 AM,,-83.084832,42.365803,122,,2764,W,GRAND BLVD,-9248961.19088468,5215933.43930554
BLD2017-07061,CHANGE OF USE FROM FACTORY TO MAJOR AUTO REPAIR AS PER BSEED 46-15 APPROVAL AND AS INDICATED ON PLANS. (DUMPSTER TO REMAIN AT INTERIOR OF BUILDING),CofO Issued,5/19/2022 4:00:00 AM,22044782-3,-83.193067,42.37747,123,537042,12160,,COYLE,-9261009.85597069,5217691.40322953
BLD2017-07220,,CofO Issued,8/21/2019 4:00:00 AM,,-83.001753,42.354174,124,258049,1454,,TOWNSEND,-9239712.87890907,5214181.52601421
BLD2017-07624,,CofO Issued,1/16/2019 5:00:00 AM,,,,125,548087,7009,W,VERNOR
BLD2017-07657,"PREPAID (BLD2017-07657  /  DO NOT PERMIT)
PRMT C OF O ISSUED (02-22-2019)",CofO Issued,2/22/2019 5:00:00 AM,09004727-38,-83.063159,42.387961,126,538563,1840,,HOLBROOK,-9246548.56356072,5219272.44836318
BLD2017-08335,"REVISION TO BLD2017-00596 TO REFLECT TURE COST OF THE SCOPE OF WORK. SUBJECT TO FIELD INSPECTION AND APPROVAL./BLD2017-00596:CHANGE OF OCCUPANCY FROM OUTPATIENT MEDICAL CLINIC TO RELIGIOUS INSTITUTION IN A 2,744 SQ FT BUILDING AS PER BSEED GRANT#96-15 AS PER PLANS.",CofO Issued,1/13/2020 5:00:00 AM,22050677-81,-83.200028,42.423388,127,352445,18215,,GREENFIELD,-9261784.7509461,5224613.42465735
BLD2017-08833,EXPAND EXISTING LEGAL NONCONFORMING USE OF NEW AND USED TIRE SALES WITH MINOR AUTO REPAIR BY ADDING A (742 SQ. FT.) BUILDING WITH TWO SERVICE BAYS TO EXISTING STRUCTURE PER (BZA 20-16) AS INDICATED ON PLANS.,CofO Issued,1/30/2023 5:00:00 AM,12004458-61,-83.127605,42.390681,128,348990,3201,W,DAVISON,-9253722.65946438,5219682.40883096
BLD2017-09029,"PER BZA GRANT#7-17, ERECTION OF ONE 42' L X 21' W X 27' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS.",CofO Issued,4/16/2021 4:00:00 AM,04003987.,-83.068328,42.347394,129,257503,4031,,FOURTH,-9247123.97400863,5213160.26601596
BLD2017-09030,"PER BZA GRANT#7-17, ERECTION OF ONE 42' L X 21' W X 27' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS.  SEE BLD2017-09029 FOR DETAILED PLANS",CofO Issued,2/24/2021 5:00:00 AM,04003772.004,-83.067696,42.347181,130,545265,4004,,FOURTH,-9247053.62009045,5213128.1839688
BLD2017-09032,"PER BZA GRANT#7-17, ERECTION OF ONE 42' L X 21' W X 27' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS. SEE BLD2017-09029 FOR DETAILED PLANS.",CofO Issued,9/23/2021 4:00:00 AM,04003772.011,-83.068298,42.347184,131,545268,4015,,FOURTH,-9247120.6344239,5213128.63582786
BLD2017-09037,"PER BZA GRANT#7-17, ERECTION OF ONE 41' L X 23' W X 25' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS.",CofO Issued,5/17/2021 4:00:00 AM,04003988.,-83.068294,42.347304,132,257502,4021,,FOURTH,-9247120.18914594,5213146.71020812
BLD2017-09045,"PER BZA GRANT#7-17, ERECTION OF ONE 44' L X 23' W X 23' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS. SEE BLD2017-09044 FOR DETAILED PLANS.",CofO Issued,6/3/2021 4:00:00 AM,04003780.,-83.068038,42.347808,133,257185,4100,,FOURTH,-9247091.6913563,5213222.62298198
BLD2017-09047,"PER BZA GRANT#7-17, ERECTION OF ONE 45' L X 22' W X 25' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS.",CofO Issued,8/17/2021 4:00:00 AM,04003773.,-83.067618,42.347002,134,257180,3930,,FOURTH,-9247044.93717016,5213101.22308365
BLD2017-09048,"PER BZA GRANT#7-17, ERECTION OF ONE 44' L X 22' W X 25' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS. SEE BLD2017-09047 FOR DETAILED PLANS",CofO Issued,5/17/2021 4:00:00 AM,04003772.006,-83.067806,42.34737,135,545267,4018,,FOURTH,-9247065.86523444,5213156.65113197
BLD2017-09049,"PER BZA GRANT#7-17, ERECTION OF ONE 44' L X 22' W X 25' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS.SEE BLD2017-09047 FOR DETAILED PLANS",CofO Issued,8/16/2021 4:00:00 AM,,-83.068165,42.347932,136,257184,4114,,FOURTH,-9247105.82893163,5213241.30002757
BLD2017-09052,"PER BZA GRANT#7-17, ERECTION OF ONE 41' L X 23' W X 23' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS.",CofO Issued,6/23/2021 4:00:00 AM,04003772.014,-83.068448,42.34745,137,545269,4035,,FOURTH,-9247137.33234753,5213168.70075063
BLD2017-09054,"PER BZA GRANT#7-17, ERECTION OF ONE 41' L X 23' W X 23' H TWO STORY SINGLE-FAMILY DWELLING AND DETACHED GARAGE AS PER PLANS. SEE BLD2017-09052 FOR DETAILED PLANS.",CofO Issued,6/3/2021 4:00:00 AM,04003774.,-83.067703,42.347086,138,257181,3940,,FOURTH,-9247054.39932688,5213113.87510958
BLD2017-09240,,CofO Issued,3/21/2019 4:00:00 AM,18001398.,-83.123853,42.312596,139,53286,7649,W,VERNOR,-9253304.98873493,5207920.43428754
BLD2017-09298,PHASE II.  CHANGE OF OCCUPANCY TO ESTABLISH A HOTEL W/GROUND FLOOR RESTAURANT AND WHITE-BOX TENANT SPACE AS PER PLANS.  SEE BLD2017-09297 FOR DETAILS,CofO Issued,4/7/2020 4:00:00 AM,01004120-7,-83.048447,42.334393,140,13045,1400,,WOODWARD,-9244910.83121217,5211202.25531223
BLD2017-09306,"CHANGE OF OCCUPANCY FROM OFFICE TO HOTEL (3RD FLOOR THRU PENTHOUSE, 110 UNITS), NEW ROOFTOP ELEVATOR TOWER, 3RD LEVEL MECHANICAL ROOM, AND GROUND FLOOR RETAIL WHITE-BOX (2 UNITS) AS PER PLANS.",CofO Issued,10/17/2019 4:00:00 AM,01004065-7,-83.048851,42.335452,141,15082,33,,JOHN R,-9244955.80428645,5211361.73046369
BLD2017-09336,(UNIT 12) ERECT A 3 STORY CARRIAGE HOUSE W/ GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS #-16-4509,CofO Issued,2/14/2023 5:00:00 AM,-503,-83.050874,42.343861,142,256552,2653,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09337,(UNIT 13) ERECT A 3 STORY CARRIAGE HOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS.,CofO Issued,2/20/2023 5:00:00 AM,-503,-83.050874,42.343861,143,256551,2651,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09338,(UNIT 14) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS #16-4509. SEE BLD2017-09336 FOR DETAILED PLANS,CofO Issued,5/5/2021 4:00:00 AM,-503,-83.050874,42.343861,144,256550,2649,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09339,(UNIT 15) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS,CofO Issued,6/28/2022 4:00:00 AM,-503,-83.050874,42.343861,145,256549,2647,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09340,(UNIT 16) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROOPRIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS,CofO Issued,11/23/2022 5:00:00 AM,-503,-83.050874,42.343861,146,256548,2645,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09341,(UNIT 17) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS.,CofO Issued,9/22/2023 4:00:00 AM,-503,-83.050874,42.343861,147,256547,2643,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09342,(UNIT 18) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS.,CofO Issued,10/10/2023 4:00:00 AM,-503,-83.050874,42.343861,148,256546,2641,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09343,(UNIT 19) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS.,CofO Issued,6/28/2022 4:00:00 AM,-503,-83.050874,42.343861,149,256545,2639,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09344,(UNIT 20) ERECT A 3 STORY CARRIAGE HOUSE W/GARAGE AS PER PLANS AND CERTIFICATE OF APPROIATENESS # 16-4509. SEE BLD2017-09336 FOR DETAILED PLANS.,CofO Issued,2/23/2022 5:00:00 AM,-503,-83.050874,42.343861,150,256544,2637,,BRUSH,-9245181.00361632,5212628.13982018
BLD2017-09409,,CofO Issued,12/16/2019 5:00:00 AM,22016507-8,-83.236959,42.429355,151,103643,19705,W,SEVEN MILE,-9265895.89106059,5225513.30678203
BLD2017-09414,Revision to BLD2017-08264 to reflect Plumbing review of changes in the Underground Plumbing as per plans. Separate Trade and DWSD Permits required.,CofO Issued,10/5/2020 4:00:00 AM,02002244-7,-83.060703,42.344914,152,227110,3443,,CASS,-9246275.16289133,5212786.73530056
BLD2017-09438,C of O,CofO Issued,9/24/2019 4:00:00 AM,999,-83.007843,42.388607,153,256819,9100,,GRATIOT,-9240390.814608,5219369.81236577
BLD2017-09443,"TEMPORARY CERTIFICATE OF OCCUPANCY ISSUED (EXPIRES: JUNE 17, 2019)",CofO Issued,4/15/2019 4:00:00 AM,19000058.,-82.981708,42.36203,154,333351,10125,E,JEFFERSON,-9237481.47971612,5215364.99988071
BLD2017-09502,PERMANENT C OF O,CofO Issued,5/22/2019 4:00:00 AM,20000089.,-83.125332,42.284677,155,254180,9300,W,JEFFERSON,-9253469.63026181,5203718.52651339
BLD2017-09614,(AKA 284 ALFRED) ERECT A 3 STORY TOWNHOUSE W/ ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509.,CofO Issued,9/7/2021 4:00:00 AM,,-83.051409,42.344137,156,,286,,ALFRED,-9245240.5595439,5212669.70874905
BLD2017-09617,(AKA 264 ALFRED) ERECT A  3 STORY TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09614 FOR PLANS.,CofO Issued,8/9/2023 4:00:00 AM,,-83.051409,42.344137,157,,286,,ALFRED,-9245240.5595439,5212669.70874905
BLD2017-09618,(AKA 288 ALFRED) ERECT A 3 STORY TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09614 FOR PLANS,CofO Issued,11/23/2022 5:00:00 AM,,-83.051409,42.344137,158,,286,,ALFRED,-9245240.5595439,5212669.70874905
BLD2017-09620,"ERECT A 3 STORY, TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09614 FOR PLANS",CofO Issued,5/6/2021 4:00:00 AM,-502,-83.051025,42.344088,159,256524,260,,ALFRED,-9245197.81285943,5212662.32874473
BLD2017-09621,"(AKA 292 ALFRED) ERECT A 3 STORY, TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09614 FOR PLANS",CofO Issued,9/7/2021 4:00:00 AM,,-83.051409,42.344137,160,,286,,ALFRED,-9245240.5595439,5212669.70874905
BLD2017-09622,"(AKA 276 ALFRED) ERECT A 3 STORY, TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS #16-4509. SEE BLD2017-09614 FOR PLANS",CofO Issued,9/7/2021 4:00:00 AM,-502,-83.051025,42.344088,161,256528,276,,ALFRED,-9245197.81285943,5212662.32874473
BLD2017-09623,"(AKA 280 ALFRED) ERECT A 3 STORY, TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD 2017-09614 FOR PLANS",CofO Issued,11/2/2022 4:00:00 AM,,-83.051409,42.344137,162,,286,,ALFRED,-9245240.5595439,5212669.70874905
BLD2017-09624,"(AKA 272 ALFRED) ERECT A 3 STORY, TOWNHOUSE W/ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS # 16-4509. SEE BLD2017-09614 FOR PLANS.",CofO Issued,5/6/2021 4:00:00 AM,-502,-83.051025,42.344088,163,256527,272,,ALFRED,-9245197.81285943,5212662.32874473
BLD2017-09625,"(AKA 268 ALFRED) ERECT A 3 STORY, TOWNHOUSE W/ ATTACHED GARAGE AS PER PLANS AND CERTIFICATE OF APPROPRIATENESS #16-4509. SEE BLD2017-09614 FOR PLANS",CofO Issued,9/20/2023 4:00:00 AM,-502,-83.051025,42.344088,164,256526,268,,ALFRED,-9245197.81285943,5212662.32874473
BLD2017-09679,"(REVISE BLD2015-00271) TO SHOW CHANGES IN SCOPE OF WORK AND COST OF CONSTRUCTION AS INDICATED ON PLANS.
BLD2015-00271-ERECTION OF FOOTINGS AND FOUNDATION FOR A 220' X 180' MANUFACTURING/STORAGE BUILDING, SITE WORK AND PARKING LOT AS PER PLANS. NO C. OF O WITHOUT REQUIRED LOT COMBINATION.",CofO Issued,4/8/2019 4:00:00 AM,18000388-402,-83.106316,42.304682,165,6970,6401,W,FORT,-9251352.77882488,5206729.16021334
BLD2018-00065,"ERECT NEW 3 STORY, 5 UNIT MULTIFAMILY DWELLING AS PER CERTIFICATE OF APPROPRIATENESS#  AND PLANS. SEPERATE PERMIT REQUIRED FOR DEMOLITION OF EXISTING BUILDING.",CofO Issued,9/3/2019 4:00:00 AM,01000750.,-83.054971,42.345137,166,257524,64,,WATSON,-9245637.0795701,5212820.32233858
BLD2018-00187,Revision to BLD2017-04451 to reflect changes in Elevator Location and Restroom Layout as per plans.//,CofO Issued,9/15/2020 4:00:00 AM,10007460.,-83.110907,42.382198,167,545941,10000,,LINWOOD,-9251863.84660712,5218403.90330799
BLD2018-00360,,CofO Issued,6/12/2023 4:00:00 AM,,-83.012586,42.375365,168,257265,4867,,VAN DYKE,-9240918.80295283,5217374.20122744
BLD2018-00415,CHANGE OF OCCUPANCY FROM RETAIL/MANU TO COMMISARY IN A PORTION OF THE 1ST FLOOR AND ALTERATIONS AS PER PLANS. SEPARATE HEALTH DEPT. APPROVAL AND RESTAURANT BUSINESS LICENSE REQUIRED.,CofO Issued,9/3/2019 4:00:00 AM,10000600.,-83.088502,42.348723,169,45589,4884,W,GRAND RIVER,-9249369.73341589,5213360.44237098
BLD2018-00567,REVISION TO BLD2016-02138 TO UPDATE SCOPE OF STRUCTURAL PLANS ONLY AS PER PROVIDEDDRAWINGS. SUBJECT TO ALL MICHIGAN CODE COMPLIANCE AND INSPECTION REQUIREMENTS/CHANGE LEGAL LAND USE FROM ""SINGLE FAMILY DWELLING"" TO ""TWO FAMILY DWELLING"". PERFORM AND PROVIDE INTERIOR & EXTERIOR ALTERATIONS AND RENOVATION AS PER PROVIDED DOCUMENTS. MUST CONFORM TO 2015 MICHIGAN,CofO Issued,12/27/2022 5:00:00 AM,01000806.002,-83.054595,42.346844,170,228985,209,,ERSKINE,-9245595.22344157,5213077.42527116
BLD2018-00569,REVISION TO BLD2016-02138 TO UPDATE SCOPE OF STRUCTURAL PLANS ONLY AS PER PROVIDEDDRAWINGS. SUBJECT TO ALL MICHIGAN CODE COMPLIANCE AND INSPECTION REQUIREMENTS.,CofO Issued,11/15/2022 5:00:00 AM,01004056.001,-83.054606,42.346801,171,466365,3412,,JOHN R,-9245596.44795596,5213070.94866166
BLD2018-00570,REVISION TO BLD2017-00323 TO UPDATE SCOPE OF STRUCTURAL PLANS ONLY AS PER PROVIDED DRAWINGS. SUBJECT TO ALL MICHIGAN CODE COMPLIANCE AND INSPECTION REQUIREMENTS./ORIGINAL PERMIT:CHANGE USE FROM ""SINGLE FAMILY DWELLING"" 2 ""MULTI FAMILY DWELLING"". PERFORM/PROVIDE INTERIOR/EXTERIOR ALTERATIONS/RENOVATION AS PER PROVIDED DOCUMENTS. MUST CONFORM TO 2015 MI RESIDENT CODE.,CofO Issued,10/19/2022 4:00:00 AM,01000806.001,-83.054595,42.346844,172,228984,203,,ERSKINE,-9245595.22344157,5213077.42527116
BLD2018-00571,REVISION TO BLD2016-09712 TO UPDATE SCOPE OF STRUCTURAL PLANS ONLY AS PER PROVIDEDDRAWINGS. SUBJECT TO ALL MICHIGAN CODE COMPLIANCE AND INSPECTION/ORIGINAL PERMIT: CHANGE LEGAL LAND USE FORM ""SINGLE FAMILY DWELLING"" TO ""TWO FAMILY DWELLING"". PERFORM AND PROVIDE INTERIOR & EXTERIOR ALTERATIONS AND RENOVATION AS PER PROVIDED DOCUMENTS. MUST CONFORM TO 2015 MICHIGAN ON REQUIREMENTS.,CofO Issued,10/19/2022 4:00:00 AM,01000806.003L,-83.054595,42.346844,173,228987,215,,ERSKINE,-9245595.22344157,5213077.42527116
BLD2018-00652,CHANGE OF USE FROM TRADITIONAL HOUSING TO EMERGENCY SHELTER WITH 140 BED CAPACITY AND DAYCARE FACILITY AND ALTERATIONS PER BSEED GRANT #5-16 BZA GRANT# 47-16.,CofO Issued,10/18/2019 4:00:00 AM,16037593.,-83.159542,42.4142,174,94799,16630,,WYOMING,-9257277.87004185,5223227.95159507
BLD2018-00878,"AKA 6235 SECOND/CONSTRUCTION OF A 187,171 S/F MIXED USE INDOOR RECREATIONAL (BASKETBALL PRACTICE FACILITY) MEDICAL (PHYSICAL THERAPY) CLINIC, ACCESSORY PARKING STRUCTURE AND RETAIL AS PER PLANS.",CofO Issued,8/7/2020 4:00:00 AM,,-83.075563,42.365505,175,257514,6201,,SECOND,-9247929.37052452,5215888.54144351
BLD2018-00955,"ESTABLISH A RECYCLING CENTER IN EXISTING (APPROX. 20,904 SQ FT BUILDING PER BSEED PER (#65-14) AS INDICATED ON PLANS.",CofO Issued,10/15/2019 4:00:00 AM,22040165.001,-83.190876,42.376844,176,216472,14801,,FULLERTON,-9260765.95496636,5217597.0703119
